101,Os partidos palestinos Fatah e Hamas anunciam a reconciliação 
102,Japão dispara o rearmamento na Ásia 
103,A justiça dos EUA recusa que as universidades priorizem as minorias 
104,Os EUA criaram o ‘twitter cubano’ na Costa Rica sem conhecimento do Governo 
105,Uma grande coalizão de centro esquerda desafia o peronismo 
106,Slaviansk enterra os três mortos da emboscada da Páscoa 
107,O Governo de Obama apoia a Argentina no Tribunal Supremo 
108,Aumentam as queixas contra os altos custos médicos na América Latina 
109,Biden encena o apoio dos EUA ao Governo ucraniano em Kiev 
110,"""Agora precisamos de armas"", afirmam os rebeldes pró-Rússia "
111,Uma operação contra a Al Qaeda no Iêmen deixa dezenas de mortos 
112,Assad convoca eleições enquanto intensifica o cerco aos rebeldes 
113,Uma cobertura de luxo para o cardeal Bertone 
114,Os socialistas franceses rechaçam o plano de austeridade de Valls 
115,A China aposta em sua relação com o Mercosul e Cuba 
116,Lavrov acusa Kiev de violar os acordos de Genebra 
117,Seul acusa a tripulação de atuar de forma similar a de um “assassinato” 
118,A Itália leiloa ilhas e palácios 
119,O tempo parou em Zuhres 
120,Kiev confia nos oligarcas para salvar o leste da Ucrânia 
121,O diálogo com o Governo aumenta o racha na oposição venezuelana 
122,"“Minha filha me ligou e disse: ‘Mamãe, rápido, começa a rezar’” "
123,Os jornalistas libertados na Síria: “Os combates estavam bem perto” 
124,A maldição da esquerda lusa 
125,O enraizado abismo econômico entre negros e brancos nos EUA 
126,Coreia resgata os primeiros corpos de dentro de navio que afundou 
127,A violência entre grupos armados no leste da Ucrânia dá um golpe no diálogo 
128,"Um hospital de Roma insere, por engano, os embriões de uma mulher em outra "
129,"Berlusconi desafia os juízes
em seu regresso à cena política "
130,Putin joga com a população rusófona e os mapas históricos 
131,"A morte de Fidel Castro, o último revolucionário "
132,"América Latina: a mais urbanizada do mundo, mas não a mais planejada "
133,“Devemos trazer um importante setor estudantil para o diálogo” 
134,Os EUA enviam mais tropas ao Báltico em plena crise ucraniana 
135,As autoridades de Kiev declaram uma trégua de Páscoa no leste da Ucrânia 
136,85 alunas do colégio atacado na Nigéria seguem sequestradas 
137,Educação de pior qualidade e maior evasão entre os negros e hispânicos 
138,Libertados quatro jornalistas franceses sequestrados na Síria 
139,O capitão do barco sul-coreano diz que o mar atrasou a evacuação 
140,Um ataque a uma base da ONU no Sudão do Sul causa 48 mortos 
141,Cilia Flores manda na Venezuela 
142,A ex-primeira-ministra Timoshenko se reúne com os rebeldes em Donetsk 
143,Um assessor de Hollande se demite por favorecer farmacêuticas 
144,Buteflika e a apatia ganham de novo as eleições na Argélia 
145,Uma avalanche deixa 16 guias nepaleses mortos no Everest 
146,Um forte terremoto abala o sudoeste do México 
147,A terceira oficial estava no timão do navio sul-coreano antes do acidente 
148,Os rebeldes pró-Rússia em Donetsk ignoram o acordo para o desarmamento 
149,Mariupol eleva a tensão 
150,Obama teme que a Rússia descumpra o acordo fechado em Genebra 
151,“Kiev demorou para reagir à rebelião e o caos é crescente” 
152,Os jovens na Argélia querem o fim da era do presidente Buteflika 
153,Putin reforça que tem o direito de enviar tropas à Ucrânia 
154,A guerra da desinformação 
155,A balsa da Coreia do Sul desviou-se da rota e fez uma curva brusca 
156,A Rússia minimiza o acordo para desarmar as milícias na Ucrânia 
157,Obama teme que a Rússia descumpra o acordo fechado em Genebra 
158,“Kiev demorou para reagir à rebelião e o caos é crescente” 
159,Os jovens na Argélia querem o fim da era do presidente Buteflika 
160,Putin reforça que tem o direito de enviar tropas à Ucrânia 
161,A guerra da desinformação 
162,A balsa da Coreia do Sul desviou-se da rota e fez uma curva brusca 
163,A Rússia minimiza o acordo para desarmar as milícias na Ucrânia 
164,Os estudantes opositores não abandonam a rua 
165,Encontrada uma menina argentina escravizada por nove anos 
166,"A OTAN enviará mais tropas para o Leste europeu “por terra, mar e ar” "
167,Os pró-russos freiam a ofensiva ucraniana 
168,Quase 300 pessoas desaparecidas em um naufrágio na Coreia do Sul 
169,Uruguai pedirá ajuda a Obama em seu processo com a Philip Morris 
170,Maduro e a oposição chegam a seus três primeiros acordos 
171,A Bolívia denuncia o Chile em Haia em busca de um acesso ao mar 
172,"Pistorius, atingido mas não naufragado "
173,Kiev começa a sufocar a revolta dos separatistas 
174,O Rei vende nos Emirados o fim da crise e pede confiança na Espanha 
175,“A expectativa é tão grande que às vezes me pergunto se posso lidar com isso” 
176,O Governo mexicano dá uma data para o fim das autodefesas 
177,Mujica se reunirá com Obama e vai apontar os “erros” dos EUA 
178,Boston se blinda para lembrar o aniversário do atentado 
179,O tráfico de cocaína para os EUA e Europa fica forte na rota do Caribe 
180,A busca contra o relógio do MH370 no fundo do mar 
181,Berlusconi cumprirá sua pena com um ano de trabalhos sociais 
182,Valparaíso sofre o ‘incêndio perfeito’ 
183,Putin nega a Obama que esteja incentivando desordens na Ucrânia 
184,Libertada em Caracas a jornalista da Globovisión sequestrada 
185,Os corpos de sete bebês são achados em uma casa nos EUA 
186,A Rússia exporta 27% das armas adquiridas no mundo 
187,A “República Popular de Donetsk” desafia o ultimato de Kiev 
188,Dezenas de mortos em um atentado a um terminal de ônibus na Nigéria 
189,Nicarágua teme um terremoto de grande magnitude 
190,“A sociedade mexicana demanda resultados” 
191,A Rússia fica isolada no Conselho de Segurança das Nações Unidas 
192,Doze mortos e oito mil afetados pelo incêndio de Valparaíso 
193,“O Estado é bastante responsável pelo incêndio” 
194,O primeiro-ministro interino da Líbia se demite 
195,As vítimas de ‘La Bestia’ exigem ajuda do Governo mexicano 
196,Os EUA ameaçam a Rússia com novas sanções para reduzir a tensão 
197,Um incêndio atinge Valparaíso 
198,As entranhas da Torre de David 
199,Peço à Rússia que contenha a escalada na Ucrânia 
200,Bachelet: “É o pior incêndio da história de Valparaíso” 
201,Fundador do Forza Italia com Berlusconi é detido em Beirute 
202,Kiev mobiliza o Exército e dá um ultimato aos rebeldes antes de atacar 
203,Um incêndio gigantesco atinge a cidade portuária de Valparaíso 
204,Estados Unidos: quatro revoluções 
205,A Otan volta ao jogo de dissuasão 
206,A arbitrariedade marca as prisões durante os protestos venezuelanos 
207,Favelas de concreto 
208,A nova Ségolène se chama Najat 
209,A imagem ruim força a Monsanto a mudar de estratégia 
210,A Argentina enfrenta a barbárie 
211,Os pró-russos tomam uma delegacia e uma sede de segurança na Ucrânia 
212,O funcionário dos EUA preso em Cuba suspende a greve de fome 
213,A violência política não dá trégua 
214,Merkel apoia o retorno da Grécia aos mercados 
215,A Ucrânia oferece autonomia em troca de paz 
216,Reunião do governo com a oposição deixa dúvidas na Venezuela 
217,Batalha entre polícia e moradores no despejo de uma favela no Rio 
218,O comércio marítimo forja um elo bilionário entre o Panamá e a China 
219,Os cinco países com maior taxa de homicídios estão na América 
220,O grande credor da Venezuela 
221,EUA reconhece um acordo com o filho do líder do cartel de Sinaloa 
222,A ONU alerta que a impunidade criminal cresce na América Latina 
223,A chefe de Saúde dos EUA renuncia sob críticas por aplicação de nova lei 
224,"Um terremoto de 6,2 graus e centenas de réplicas causam caos na Nicarágua "
225,"O ministro de Cooperação da Alemanha, acusado de plagiar sua tese de doutorado "
226,Berlusconi pede cumprir sua pena ajudando pessoas com deficiência 
227,Maduro e a oposição iniciam um diálogo dois meses após o início dos protestos 
228,Obama se apresenta como exemplo do alcance da Lei dos Direitos Civis 
229,Argentina entra em greve geral em protesto contra a inflação 
230,O novo embaixador iraniano na ONU irrita os Estados Unidos 
231,A Rússia ameaça a UE com possível corte de gás à Ucrânia 
232,Austrália aperta o cerco em torno da caixa-preta do voo MH370 
233,Israel lança seu mais sofisticado satélite espião com o Irã como alvo principal 
234,A reforma territorial provoca uma forte inquietação na França 
235,Pistorius: “Nunca quis atirar nem matar ninguém” 
236,Maduro convida o Vaticano para mediar diálogo com a oposição 
237,Uma jornalista da Globovisión é sequestrada na Venezuela 
238,Renzi se apodera da política italiana 
239,A Ucrânia dá um ultimato aos pró-russos em trincheiras no leste 
240,Havana insiste na troca de Gross pelos espiões cubanos 
241,Um jovem esfaqueia 20 pessoas em uma escola de Pittsburgh 
242,O Papa se mostra consternado com os linchamentos na Argentina 
243,A 'mãe coragem' da Argentina consegue uma vitória judicial 
244,Uma nova lei pretende atrair investimentos estrangeiros à Bolívia 
245,O Governo e a oposição concordam em abrir um processo de diálogo 
246,"Alan Gross, preso em Cuba, inicia uma greve de fome "
247,Austrália detecta outros dois possíveis sinais da ‘caixa preta’ 
248,A oposição venezuelana condiciona o diálogo a uma lei de anistia 
249,O presidente da Irlanda inicia uma visita histórica ao Reino Unido 
250,Valls reduzirá à metade as regiões da França e anuncia reduções fiscais 
251,“Peña Nieto ainda é um mistério” 
252,Buenos Aires decreta emergência em segurança pública 
253,Kerry adverte a Lavrov dos custos de desestabilizar Ucrânia 
254,Kiev tenta recuperar o controle no leste do país 
255,Venezuela terá reunião com opositores 
256,Táticas extremas reacendem a luta contra as deportações nos EUA 
257,Cuba tenta impor barreiras à internet 
258,"Abertura na imprensa, dentro de uma ordem "
259,A repressão avança na Venezuela 
260,Um jovem homossexual chileno morre depois de receber uma surra 
261,Ativistas pró-russos declaram Donetsk uma República independente 
262,O opositor Luis Guillermo Solís ganha as eleições da Costa Rica 
263,Assassinadas duas pessoas próximas de políticos da oposição da Venezuela 
264,Um barco detecta as pistas “mais promissoras” do MH370 
265,A justiça da Venezuela se destaca entre as mais submissas da América 
266,"Não tenho medo, isso também nos tiraram "
267,Cresce a pressão sobre Obama em torno da política de deportações 
268,Ativistas pró-Rússia tomam um prédio no leste da Ucrânia 
269,A UE teme um premiê húngaro mais forte após as eleições 
270,Os talibãs continuam fortes apesar do sucesso das eleições afegãs 
271,O Equador inaugura seu ‘Silicon Valley’ 
272,A corrupção ameaça o domínio eleitoral dos Gandhi na Índia 
273,A 'Torre de David' em Caracas 
274,A Costa Rica prova a sua devoção pelas urnas 
275,A detecção de um possível sinal do MH370 cria novas esperanças 
276,A onda separatista cresce na Itália 
277,Os náufragos da antiga URSS 
278,Um mosquito que contaminou mais de 2 milhões de pessoas 
279,Anne Hidalgo assume a prefeitura de Paris 
280,"Ruanda, a reconciliação vigiada "
281,Os afegãos desafiam a ameaça dos talibãs com um voto em massa 
282,A procura pelo voo desaparecido está sem pistas e no meio do nada 
283,Mil pessoas foram atacadas com ácido na Colômbia em 10 anos 
284,A Venezuela faz a batalha do dia-a-dia 
285,Capriles: “Os protestos estão fazendo o jogo do Governo Maduro” 
286,Uma marcha em Caracas exige a libertação de Leopoldo López 
287,Hollande exige que o novo Governo concilie crescimento e justiça social 
288,Os talibãs na era do Twitter 
289,A Espanha suspende a venda de material antidistúrbio à Venezuela 
290,Argentina enfrenta uma onda de linchamentos de ladrões 
291,A fotógrafa do horror 
292,A Guatemala reitera sua vontade de legalizar a maconha e a papoula 
293,Uma jornalista morre e outra é ferida a tiros no Afeganistão 
294,A rejeição a um futuro de violência marca as eleições no Afeganistão 
295,Os planos dos EUA por trás do “Twitter” cubano 
296,México e Panamá assinam um tratado de livre comércio 
297,"A rebelião pela água, a rebelião do cansaço "
298,Panamá estreia metrô construído por consórcio hispano-brasileiro 
299,Bruxelas alerta para quedas no PIB europeu se houver mais sanções à Rússia 
300,A Igreja venezuelana condena “a desmedida repressão” do Governo 
301,“Os afegãos entenderam que somos parte da sociedade” 
302,As afegãs querem mais 
303,Mais de um milhão de refugiados sírios colapsam o Líbano 
304,"Tiroteio deixa quatro mortos e 16 feridos na base de Fort Hood, no Texas "
305,Revisitando Rio Bravo 
306,Kim Jong-un abre Pyongyang aos corredores do mundo 
307,Os EUA revogam os limites das doações políticas particulares 
308,Policial do alto comando morre em um atentado na capital do Egito 
309,“Quero um país sem despedidas” 
310,Obama encerra o debate sobre a lei da reforma sanitária nos EUA 
311,Maduro apela ao diálogo em um artigo no ‘The New York Times’ 
312,A França muda a equipe econômica e recupera Ségolène Royal 
313,O sul do Peru sofreu cortes de energia elétrica e de telefonia 
314,A Palestina faz jogada ousada ao decidir se unir a 15 órgãos da ONU 
315,"Um terremoto de magnitude 8,3 sacode o norte do Chile "
316,A justiça do medo 
317,Os jornais colombianos enviam papel à imprensa venezuelana 
318,A polícia venezuelana dispersa uma passeata em apoio à María Corina 
319,Valls promete “ir mais longe e mais rápido” 
320,Bolívia e Brasil estudam aumentar o comércio de gás 
321,Londres envia o submarino nuclear ‘Tireless’ em busca do MH370 
322,Os observadores europeus permanecem trancados em Cabul 
323,Metade dos trabalhadores latinos têm emprego informal 
324,A OTAN nega que a Rússia tenha tirado tropas da fronteira ucraniana 
325,"Bruxelas exige que Hollande cumpra
a meta de déficit "
326,O Supremo venezuelano ratifica a destituição de María Corina 
327,"Valls, o Sarkozy socialista toma as rédeas "
328,A Anistia denuncia casos de tortura nos protestos em Caracas 
329,“Acima dos Estados estão os seres humanos que os compõem” 
330,Los Angeles treme 
331,A Rússia anula os acordos com a Ucrânia sobre a presença da sua frota na Crimeia 
332,"Após fracasso eleitoral, Hollande põe um linha-dura à frente do Governo "
333,O Governo de Maduro “libera” a cidade onde começaram os protestos 
334,A vitória islamita nas municipais aumenta a polarização na Turquia 
335,As duas Coreias trocam fogo em sua fronteira marítima 
336,Cinco candidatos disputam a presidência da Colômbia 
337,"Frente Nacional, vitória e advertência "
338,Hidalgo se converte na primeira prefeita de Paris 
339,Erdogan legitima seu viés autoritário nas urnas 
340,Kerry e Lavrov ajustam posturas para traçar uma rota na Ucrânia 
341,"Uma catástrofe aérea sem quando, onde, como, nem por que "
342,Os socialistas franceses tentam evitar um desastre nas municipais 
343,"Adolfo Suárez, na Espanha e mais além "
344,As relações desmedidas 
345,Cuba promete proteger seus investidores das sanções dos EUA 
346,O Vaticano tenta mediar a oposição e o Governo da Venezuela 
347,Suécia admite que perseguiu e esterilizou os ciganos 
348,“Este movimento cidadão é irreversível” 
349,Os EUA espionaram dois terços dos chefes de Estado do mundo 
350,O chavismo cede e aceita renovar os integrantes dos poderes públicos 
351,"O golpe de 11 de abril, segundo Hugo Chávez e Fidel Castro "
352,"Frente Nacional, vitória e advertência "
353,Hidalgo se converte na primeira prefeita de Paris 
354,Erdogan legitima seu viés autoritário nas urnas 
355,Kerry e Lavrov ajustam posturas para traçar uma rota na Ucrânia 
356,"Uma catástrofe aérea sem quando, onde, como, nem por que "
357,Os socialistas franceses tentam evitar um desastre nas municipais 
358,"Adolfo Suárez, na Espanha e mais além "
359,As relações desmedidas 
360,Cuba promete proteger seus investidores das sanções dos EUA 
361,O Vaticano tenta mediar a oposição e o Governo da Venezuela 
362,Suécia admite que perseguiu e esterilizou os ciganos 
363,“Este movimento cidadão é irreversível” 
364,Os EUA espionaram dois terços dos chefes de Estado do mundo 
365,O chavismo cede e aceita renovar os integrantes dos poderes públicos 
366,"O golpe de 11 de abril, segundo Hugo Chávez e Fidel Castro "
367,Putin telefona a Obama para uma “solução diplomática” na Ucrânia 
368,Washington e Havana realizam um ‘descongelamento’ de mão dupla 
369,Uruguai e Argentina disputam os portos do rio da Prata 
370,Obcecados com o Irã 
371,A autonomia energética dos EUA muda a aliança com os sauditas 
372,Obama chega a Arábia Saudita para consertar a relação bilateral 
373,"“Nossa comida está acabando”, denunciam as princesas prisioneiras "
374,Pendurado em um poste por quatro horas e meia após pular para Melilla 
375,Os garotos mendigos de Potosí 
376,OTAN troca de secretário-geral em meio ao conflito com a Rússia 
377,O avião que sumiu estava mais rápido que os investigadores sabiam 
378,Argentina reduz em 20% os subsídios para gás e água 
379,O maior mercado da América Central fica reduzido a cinzas 
380,"Frente Nacional, vitória e advertência "
381,Hidalgo se converte na primeira prefeita de Paris 
382,Erdogan legitima seu viés autoritário nas urnas 
383,Kerry e Lavrov ajustam posturas para traçar uma rota na Ucrânia 
384,"Uma catástrofe aérea sem quando, onde, como, nem por que "
385,Os socialistas franceses tentam evitar um desastre nas municipais 
386,"Adolfo Suárez, na Espanha e mais além "
387,As relações desmedidas 
388,Cuba promete proteger seus investidores das sanções dos EUA 
389,O Vaticano tenta mediar a oposição e o Governo da Venezuela 
390,Suécia admite que perseguiu e esterilizou os ciganos 
391,“Este movimento cidadão é irreversível” 
392,Os EUA espionaram dois terços dos chefes de Estado do mundo 
393,O chavismo cede e aceita renovar os integrantes dos poderes públicos 
394,"O golpe de 11 de abril, segundo Hugo Chávez e Fidel Castro "
395,Putin telefona a Obama para uma “solução diplomática” na Ucrânia 
396,Washington e Havana realizam um ‘descongelamento’ de mão dupla 
397,Uruguai e Argentina disputam os portos do rio da Prata 
398,"Frente Nacional, vitória e advertência "
399,Hidalgo se converte na primeira prefeita de Paris 
400,Erdogan legitima seu viés autoritário nas urnas 
401,Kerry e Lavrov ajustam posturas para traçar uma rota na Ucrânia 
402,"Uma catástrofe aérea sem quando, onde, como, nem por que "
403,Os socialistas franceses tentam evitar um desastre nas municipais 
404,"Adolfo Suárez, na Espanha e mais além "
405,As relações desmedidas 
406,Cuba promete proteger seus investidores das sanções dos EUA 
407,O Vaticano tenta mediar a oposição e o Governo da Venezuela 
408,Suécia admite que perseguiu e esterilizou os ciganos 
409,“Este movimento cidadão é irreversível” 
410,Os EUA espionaram dois terços dos chefes de Estado do mundo 
411,O chavismo cede e aceita renovar os integrantes dos poderes públicos 
412,"O golpe de 11 de abril, segundo Hugo Chávez e Fidel Castro "
413,Putin telefona a Obama para uma “solução diplomática” na Ucrânia 
414,Washington e Havana realizam um ‘descongelamento’ de mão dupla 
415,Uruguai e Argentina disputam os portos do rio da Prata 
416,Obcecados com o Irã 
417,A autonomia energética dos EUA muda a aliança com os sauditas 
418,Obama chega a Arábia Saudita para consertar a relação bilateral 
419,"“Nossa comida está acabando”, denunciam as princesas prisioneiras "
420,Pendurado em um poste por quatro horas e meia após pular para Melilla 
421,Os garotos mendigos de Potosí 
422,OTAN troca de secretário-geral em meio ao conflito com a Rússia 
423,O avião que sumiu estava mais rápido que os investigadores sabiam 
424,Argentina reduz em 20% os subsídios para gás e água 
425,O maior mercado da América Central fica reduzido a cinzas 
426,Lima se afoga no trânsito caótico 
427,Os ucranianos se ajustam ao cinto do resgate do FMI 
428,A Assembleia da ONU considera o referendo da Crimeia ilegal 
429,Pemex deixa a exploração de águas profundas para a iniciativa privada 
430,Um satélite detecta 300 possíveis peças do avião que sumiu 
431,Japão julgará novamente um réu condenado à morte há 46 anos 
432,Obama: “O mundo deve escutar a voz do Papa” 
433,O regime venezuelano isola os três oficiais acusados de conspirar contra Maduro 
434,Os Estados Unidos pedem que a UE se reforce ante a ameaça russa 
435,As autoridades turcas bloqueiam o acesso ao YouTube 
436,Coreia do Norte lança dois mísseis de médio alcance ao mar 
437,Imagens mostram 122 objetos em local de possível queda do avião 
438,Os socialistas franceses pedem uma mudança para Hollande 
439,A declaração soberanista da Catalunha é inconstitucional 
440,Maduro anuncia a detenção de três generais que queriam derrubá-lo 
441,Obama quer acabar com a coleta de dados telefônicos em massa da NSA 
442,"As famílias das vítimas do MH370, indignadas contra a Malásia "
443,A morte em uma barricada de uma jovem grávida abala a Venezuela 
444,María Corina Machado: “A indiferença é cumplicidade” 
445,O chavismo destitui uma deputada opositora 
446,O Museu dedicado às vítimas do 11 de setembro abrirá ao público em maio 
447,A UE expressa sua “preocupação” pela violência na Venezuela 
448,O aeroporto madrilenho de Barajas passará a se chamar Adolfo Suárez 
449,O dia a dia das buscas pelo Boeing 777 
450,A despedida a Suárez reúne todos os presidentes e forças políticas 
451,A Rússia é afastada do G8 depois da anexação da Crimeia 
452,O avião desaparecido caiu no oceano Índico 
453,Ucrânia ordena a retirada de todas as suas tropas da Crimeia 
454,Egito condena à morte 529 apoiadores do ex-presidente Morsi 
455,A OTAN alerta para a possibilidade de uma nova invasão russa 
456,Presidente da Transição 
457,O Reino do Deserto aumenta as leis de repressão no país 
458,Turquia derruba um avião militar do regime sírio 
459,Policiais e mineiros entram em confronto durante protesto no Peru 
460,Caracas admite excessos na repressão aos protestos 
461,Evo Morales pede ao Chile uma saída marítima para a Bolívia 
462,Um homem de Estado diante das baionetas 
463,"1914-2014, a Europa vulcânica "
464,A sorte e o epitáfio de Adolfo Suárez 
465,"O Rei da Espanha: “Minha dor é grande. Minha gratidão, permanente” "
466,As municipais na França confirmam o avanço de Le Pen e da abstenção 
467,A volta de jihadistas de Síria põe a Espanha em alerta 
468,A luz de uma vela quando está apagada 
469,"Adolfo Suárez, o político mais solitário da democracia "
470,"Morre Adolfo Suárez, o líder que mudou a história da Espanha "
471,A polícia da Venezuela frustra a recuperação de um bastião da oposição 
472,Satélites da França também detectam possíveis restos do avião 
473,“O Brasil deve pensar em como crescer mais rápido para tirar a China da equação” 
474,No rastro de Nicolau I 
475,São 37 os acidentes aéreos sobre o mar nos últimos 40 anos 
476,Milhares de pessoas clamam pela dignidade no centro de Madri 
477,O silêncio do náufrago 
478,Venezuela faz racionamento de alimentos subsidiados 
479,A Rússia despeja a Crimeia à força 
480,"O principal porto do Pacífico colombiano, sitiado pela violência "
481,Assassinado um prefeito no Estado mexicano de Michoacán 
482,Os líderes europeus pactuam o fim do sigilo bancário na UE 
483,As buscas pelo avião no Índico 
484,Forças russas elevam a pressão sobre bases ucranianas na Crimeia 
485,Putin esfria a escalada das sanções 
486,China comunica que encontrou novos possíveis restos do avião malaio 
487,Manobra arriscada perto das eleições 
488,"O papa Francisco aos mafiosos: “Peço-lhes de joelhos, convertam-se” "
489,A Turquia segue tuitando 
490,Erdogan cumpre sua ameaça e bloqueia o Twitter na Turquia 
491,O Conselho da OEA silencia a oposição venezuelana 
492,A UE assina um acordo de associação política com Kiev 
493,China envia oito barcos para colaborar com as buscas do avião 
494,Moscou cobra dívida de 37 bilhões de reais de Kiev por venda de gás 
495,"Os combates na Síria danificam um castelo cruzado, patrimônio da Unesco "
496,Obama anuncia multas contra setores-chave da economia russa 
497,UE acelera um fundo de 178 bilhões de reais para a quebra de bancos 
498,Os líderes europeus debatem como elevar a pressão sobre Putin 
499,Presidente da Colômbia ratifica a destituição do prefeito de Bogotá 
500,“Assassinado por informar” 
501,Austrália encontra dois possíveis restos do MH370 no Índico sul 
